year,co2,ch4,n2o,other_wmghg,o3_tropospheric,o3_stratospheric,h2o_stratospheric,contrails,aerosol-radiation_interactions,aerosol-cloud_interactions,bc_on_snow,land_use,volcanic,solar,total_anthropogenic,total_natural,total
1761,0.010202326822667035,0.002815313946350606,0.0013111231827944636,0.0,0.0032999999999999995,0.0,0.00025726165534166733,0.0,-0.0012699295107209056,-0.004716224618773979,0.0004632775512270742,-0.0025198127747352757,0.20521128422839574,0.06227976771764637,0.009843336254150686,0.2674910519460421,0.2773343882001928
1762,0.011542992160438966,0.003163633659684058,0.0014138743986347204,0.0,0.0036,0.0,0.00028909089632434936,0.0,-0.0007876426676827446,-0.0014298467518918886,4.6081323441251926e-05,-0.0027488866633475747,-0.7992747500388983,0.040189338030146377,0.01508929635560114,-0.7590854120087519,-0.7439961156531507
1763,0.01280436099788294,0.003729533532279218,0.0016047312078022117,0.0,0.0039,0.0,0.000340802478320448,0.0,-0.0006275446925929229,-0.001657188961961194,0.00010727411926650344,-0.0029779605519598715,-0.4882538998273927,0.006850885881708881,0.017224008129037332,-0.4814030139456838,-0.46417900581664645
1764,0.014045970685940275,0.00432344626479508,0.0017441218066325825,3.6943880928601015e-11,0.0042,0.0,0.0003950738582116964,0.0,0.004360666594710544,0.007463745308503648,-0.0003038006932029535,-0.0032070344405721704,-0.04279523681236968,-0.02990409458704112,0.033022189421962576,-0.0726993313994108,-0.039677141977448226
1765,0.015109814713315918,0.0048918159189314065,0.00186148822683302,3.020598245054747e-10,0.0045,0.0,0.00044701112732465693,0.0,-0.0016844853243748517,-0.004229666538483477,0.0002992559719582346,-0.0034361083291844672,0.12234808615990513,-0.05974801548547861,0.017759126068380263,0.06260007067442652,0.08035919674280678
1766,0.01599629047253212,0.005435417432995433,0.001934830983434906,6.431723156322929e-10,0.0048,0.0,0.0004966850990448013,0.0,0.001352131373601484,0.0007057590821943085,0.00014701638462630103,-0.003665182217796764,-0.19772879473055,-0.07386654575891613,0.027202949253804898,-0.2715953404894661,-0.2443923912356612
1767,0.01715830090340648,0.006012627041963541,0.0020595125619752973,9.907935943009013e-10,0.0050999999999999995,0.0,0.0005494301577885125,0.0,0.0009811235833523595,0.00012472171582570316,0.00017019662848754587,-0.003894256106409063,-0.2550089618081537,-0.06068405064172861,0.028261657477183965,-0.3156930124498823,-0.28743135497269834
1768,0.018359445101993686,0.006329426771460371,0.0021365012373835983,1.3384148734823854e-09,0.005399999999999999,0.0,0.0005783791220515544,0.0,-0.0037455880383560057,-0.01135699487522657,0.0009889895345786752,-0.004123329995021362,0.033417483704610944,-0.004521941266728617,0.014566830197278814,0.028895542437882327,0.043462372635161145
1769,0.0194818456849633,0.006666605820373477,0.0022135093680134767,1.6860361621627956e-09,0.005699999999999999,0.0,0.0006091903359775738,0.0,-0.0018653816431863902,-0.005660594704439025,0.00046184961122608555,-0.004352403883633659,0.14785136369074808,0.061624543108271375,0.023254622275330997,0.20947590679901945,0.23273052907435043
1770,0.020643075695194024,0.007022242375432431,0.0023124986643032986,2.033657448710215e-09,0.005999999999999999,0.0,0.0006416881854529661,0.0,-0.0019058104035245343,-0.005870844676999385,0.0004819048157469928,-0.004581477772245955,0.040993288786299716,0.09329373256139636,0.024743278917017286,0.13428702134769607,0.15903030026471335
1771,0.022138823584524275,0.007388118749825808,0.0023784749386384,2.3812787208493565e-09,0.006299999999999999,0.0,0.0006751217433156194,0.0,0.001458117270020789,0.001587172026463347,3.6367586997447204e-05,-0.004810551660858255,0.09936071969355947,0.08574304896764637,0.03715164662020616,0.18510376866120584,0.22225541528141202
1772,0.0233980002969539,0.008124219125746611,0.0024443738463079843,2.728900006722105e-09,0.006599999999999999,0.0,0.0007423861425320846,0.0,0.003257400201595839,0.004945911953409452,-0.0001238907877721443,-0.005039625549470551,0.16848014793068333,0.06281018763952137,0.04434877795820318,0.2312903355702047,0.27563911352840786
1773,0.024932221134417443,0.008536951796361865,0.0025029880689846204,3.0765213055491122e-09,0.006899999999999999,0.0,0.0007801013998992799,0.0,0.002476736473885092,0.003526744756669933,-5.8105183482080786e-05,-0.00526869943808285,0.19394907600502925,0.02686643763952138,0.04432894208517461,0.22081551364455063,0.2651444557297252
1774,0.02648589815711485,0.008674740599670229,0.002568952782230096,3.4241425698342928e-09,0.0072,0.0,0.0007926924559243484,0.0,-0.002649996109863409,-0.00775240970203387,0.0006619037836877936,-0.005497773326695147,0.20260671902586747,-0.013882292829228616,0.030484012064177453,0.18872442619663884,0.2192084382608163
1775,0.028353667076994167,0.008987932161938135,0.002620228306197371,3.771763837575292e-09,0.0075,0.0,0.0008213117080871587,0.0,0.0003680457888406744,-0.003302517267979077,0.0005934988118600826,-0.005726847215307444,0.20551957682509367,-0.04960763462610361,0.040215323142394906,0.15591194219899007,0.19612726534138497
1776,0.030259979691252093,0.009423922347437393,0.0026751538682972037,4.1193851512431465e-09,0.0078,0.0,0.0008611522228473876,0.0,0.0013586762011063912,0.0006681932118110985,0.0001665172868629515,-0.005955921103919743,0.206498252253624,-0.07076202915735362,0.04725767784507994,0.13573622309627037,0.18299390094135032
1777,0.032047880830090775,0.009864705368994753,0.0027190700127870263,4.467006418227015e-09,0.0081,0.0,0.0009014307040161895,0.0,0.00023735420875319263,-0.005032132616885733,0.0008396787325868252,-0.006184994992532042,0.2068269967968157,-0.06695548618860361,0.0434929967148174,0.1398715106082121,0.1833645073230295
1778,0.03385497322578238,0.009873740091964926,0.0027630457590330144,4.814627685210885e-09,0.0084,0.0,0.0009022562914395292,0.0,-0.001235816135077623,-0.009009803359249285,0.001161264863714066,-0.006414068881144338,0.2069374295332308,-0.022322209821416115,0.04029559667109035,0.1846152197118147,0.22491081638290505
1779,0.035681139874374025,0.009973499201145371,0.0028033483584117913,5.1622489833907064e-09,0.0087,0.0,0.000911372217425844,0.0,0.0003639972634248297,-0.004059688716246607,0.0007165318527774435,-0.0066431427697566355,0.2069745294096976,0.049081672014521384,0.04844706244380503,0.256056201424219,0.304503263868024
1780,0.037545979040043725,0.010180737659459415,0.0028399649890071986,5.509870286857961e-09,0.009,0.0,0.0009303095401728986,0.0,-0.002856070238234644,-0.010405683034539915,0.0010600755340020409,-0.0068722166583689345,0.20698699213053853,0.09185847865514638,0.04142310234141207,0.2988454707856849,0.34026857312709696
1781,0.039331646601891035,0.010522780570034586,0.002869199449449422,5.857491520057135e-09,0.0093,0.0,0.0009615652107834586,0.0,-0.0005393128635354169,-0.007488343769973539,0.0010620869926247153,-0.007101290546981233,0.20699118002093544,0.09170247279577136,0.04891833750178455,0.2986936528167068,0.3476119903184913
1782,0.04125420618828969,0.010857650548630639,0.0028947854116773302,6.205112850617335e-09,0.0096,0.0,0.0009921654232853438,0.0,-0.0005879311709189833,-0.005422755180614845,0.0007270394039658606,-0.00733036443559353,0.20699258276175125,0.06741236049108387,0.052984802393834345,0.27440494325283515,0.3273897456466695
1783,0.04315645026689847,0.011072964790995872,0.0029093981200373404,6.552734079823447e-09,0.009899999999999999,0.0,0.0010118407062076338,0.0,0.00018482940947592806,-0.00374188571012564,0.0006135307954034489,-0.007559438324205827,-1.785088552978695,0.03054817592077138,0.05754769660742129,-1.7545403770579238,-1.6969926804505024
1784,0.044999362576848556,0.011269053372230626,0.0029313522102479834,6.900355415781027e-09,0.010199999999999999,0.0,0.001029759160050923,0.0,0.004058154613542312,0.0021675914601689563,0.000495546938880436,-0.007788512212818126,-3.8744644790459084,-0.012977458844853615,0.06936231501950707,-3.887441937890762,-3.818079622871255
1785,0.04692009622039129,0.011472132346894365,0.0029496013919455134,7.2479766243660515e-09,0.010499999999999999,0.0,0.0010483163917425447,0.0,-0.0006244257852733781,-0.005889668360893271,0.0007886416581948481,-0.008017586101430425,-1.4690995390507031,-0.04967003696985362,0.05914711500954811,-1.5187695760205568,-1.4596224610110087
1786,0.04882053161975665,0.011671283817784229,0.0029752160225012575,7.59559797576723e-09,0.010799999999999999,0.0,0.0010665147305570371,0.0,0.0020216597017713523,-0.001913630468212124,0.000705730379980212,-0.008246659990042721,-0.5408065692820223,-0.06896796177454112,0.06790065340969388,-0.6097745310565634,-0.5418738776468696
1787,0.05077918137768261,0.011738374071117422,0.002982486322973613,7.94321921662269e-09,0.011099999999999999,0.0,0.0010726453966066131,0.0,0.0003222312901513275,-0.006136070667194311,0.0010127088607192467,-0.008475733878655018,-0.10622905559270814,-0.05527064732141612,0.06439583071662072,-0.16149970291412424,-0.09710387219750352
1788,0.052776271931794044,0.012052334859040954,0.002978737597870573,8.290840546108407e-09,0.011399999999999999,0.0,0.0011013349401363076,0.0,-0.004053108455092144,-0.016939376760072525,0.0018242356691804227,-0.008704807767267318,0.0989585295786716,0.01334072963170888,0.052435630306430836,0.11229925921038048,0.1647348895168113
1789,0.054772742520950025,0.012362408160176721,0.0029823359981272506,8.638461750810316e-09,0.011699999999999999,0.0,0.0011296692475164297,0.0,-0.002074689742902214,-0.010934057101322794,0.001273222328329468,-0.008933881655879614,0.17057500449829802,0.09348093959264638,0.06227775839345701,0.2640559440909444,0.3263337024844014
1790,0.05680775128119803,0.012692112091373923,0.002978584069827993,8.986083087842378e-09,0.011999999999999999,0.0,0.001159797389787169,0.0,-0.0023581100234804798,-0.011930008969838278,0.0013748582889413633,-0.009162955544491914,0.1947541663070148,0.12065716029577138,0.0635620375694009,0.3154113266027862,0.3789733641721871
1791,0.05884191841024967,0.013038918244478094,0.0029674741186032994,9.333704336595095e-09,0.012299999999999998,0.0,0.0011914883225678302,0.0,0.0008108644850625599,-0.004673967743287676,0.0008667755819176872,-0.00939202943310421,0.2028817806223446,0.10655423060827136,0.07595145132019157,0.309436011230616,0.3853874625508076
1792,0.0607972326161825,0.013402109595343466,0.0029673812711479824,9.681325686790768e-09,0.012599999999999998,0.0,0.0012246765246333648,0.0,0.0022606766371163667,-0.0019034406232761433,0.0007401093921573936,-0.009621103321716507,0.20561218301558845,0.08837954799108387,0.0824676517729141,0.2939917310066723,0.3764593827795864
1793,0.06257606773691789,0.013659505922740092,0.0029123494054812756,1.0028946881137701e-08,0.012899999999999998,0.0,0.0012481972425805615,0.0,0.001591181134853902,-0.002208073118651231,0.0006430545641334962,-0.009850177210328806,0.20652936435971747,0.057599591936396376,0.08347211570667405,0.2641289562961138,0.3476010720027879
1794,0.0641980955736521,0.01402245834780638,0.0028719560984297905,1.0376568212992272e-08,0.013199999999999998,0.0,0.0012813636117536562,0.0,-0.0037875346141207156,-0.013784127333721701,0.0013448057855616547,-0.010079251098941104,0.2068374575944861,0.02173384486608388,0.06926777674698827,0.22857130246056998,0.29783907920755825
1795,0.06570234971243599,0.01439738362316546,0.0028095461641401043,1.0724189482454943e-08,0.013499999999999998,0.0,0.0013156240526161528,0.0,-0.001031417712354656,-0.009335756315741984,0.001215612942877557,-0.0103083249875534,0.2069409491330093,-0.016159978376103615,0.0782650282037747,0.1907809707569057,0.2690459989606804
1796,0.06693285945729398,0.0148280957979495,0.0027508142759971746,1.107181079079093e-08,0.013799999999999998,0.0,0.0013549822660063094,0.0,-0.00013639665361133758,-0.00459645925741587,0.0006416733091357137,-0.010537398876165699,0.06296723835470684,-0.05002885044641611,0.08503818139100054,0.01293838790829073,0.09797656929929127
1797,0.06826088921365273,0.015297389587707893,0.0026994037223986612,1.1419432021820058e-08,0.014099999999999998,0.0,0.001397866043622411,0.0,-0.0012990799174246743,-0.01056215775672171,0.0013405412428861847,-0.010766472764777997,-0.046959157259510005,-0.0750677908761036,0.0804683907907755,-0.1220269481356136,-0.0415585573448381
1798,0.06941287826602481,0.01584200308529964,0.002636986157700262,1.1767053337922276e-08,0.0144,0.0,0.0014476324897743527,0.0,-0.0026695235703558034,-0.013949332304520345,0.0015789940459498258,-0.010995546653390297,0.06452986581632074,-0.08729865025110363,0.07770410328353577,-0.02276878443478289,0.054935318848752884
1799,0.07079867944744539,0.016368507357793154,0.002585552244375644,1.2114674607604836e-08,0.0147,0.0,0.001495744126084655,0.0,-0.0027140494293612025,-0.012080013138485212,0.0012689069529312198,-0.011224620542002593,0.15653972989819007,-0.08477135532922861,0.0811987191334557,0.07176837456896146,0.15296709370241715
1800,0.07237938560548075,0.01688899485703549,0.0025011598825006058,1.2462295887642366e-08,0.015,0.0,0.0015433059533591226,0.0,-0.004737237541685706,-0.015438286969592754,0.0013694946945116437,-0.011458500286015269,0.1899272204700737,-0.06656547154016611,0.07804832865788978,0.1233617489299076,0.2014100775877974
1801,0.07403775146137045,0.017410429984426837,0.00244608512041897,1.2809917141792464e-08,0.0153,0.0,0.0015909543743104979,0.0,-0.0025958465793146012,-0.012887462724141778,0.0014092070145018873,-0.011696886043258404,0.20125523080966096,-0.03669034946985362,0.085014245418231,0.16456488133980735,0.24957912675803834
1802,0.07550054195390787,0.017995543388132418,0.0024129942590886645,1.3157538460043649e-08,0.0156,0.0,0.0016444216769518315,0.0,-0.003554146944350864,-0.013193632270645211,0.0012156174409281232,-0.011935271800501544,0.20506556632454875,-0.008546892438603617,0.08568608086104976,0.19651867388594513,0.2822047547469949
1803,0.07704102841970656,0.018629646555702196,0.002346911759792177,1.3505159756493204e-08,0.015899999999999997,0.0,0.0017023656340575235,0.0,-0.001621717812028582,-0.008883218902161859,0.0009528853331927165,-0.012173657557744685,0.2063457421340261,0.008613752092646379,0.0938942569356758,0.2149594942266725,0.30885375116234826
1804,0.07867862452612363,0.019283570802402897,0.002277157207478209,1.3852780994231279e-08,0.0162,0.0,0.001762120829172564,0.0,0.0007441784389114327,-0.007019491828518436,0.0011531163046234656,-0.012412043314987825,0.2067757720902065,0.010891437639521379,0.10066724681798692,0.2176672097297279,0.3183344565477148
1805,0.08017929284356463,0.019998290405292822,0.002203737271267264,1.4200402290241054e-08,0.016499999999999997,0.0,0.001827431466511233,0.0,-0.00325287981662682,-0.013643254989755242,0.0013587005825459139,-0.01265042907223096,0.20692022684853853,0.0023423165457713817,0.09252090289097113,0.2092625433943099,0.30178344628528103
1806,0.08189401206895078,0.020711183230506223,0.0021340112745813996,1.4548023627053225e-08,0.0168,0.0,0.001892575174030365,0.0,-0.0013814397567971232,-0.011791510391620194,0.0014488412493828917,-0.0128888148294741,0.20696874463016787,-0.012135027204228616,0.09881887256758387,0.19483371742593925,0.2936525899935231
1807,0.08358867570299676,0.021483435268549313,0.002064245616372971,1.4895644857904624e-08,0.017099999999999997,0.0,0.0019631430898770052,0.0,-0.002637302545705297,-0.01477514719986675,0.0016463743037112713,-0.013127200586717241,0.2069850450993066,-0.03218178013391612,0.09730623854486288,0.17480326496539048,0.27210950351025337
1808,0.08528280767080715,0.022301653949285124,0.00200184242433281,1.5243266062606533e-08,0.0174,0.0,0.0020379114092363535,0.0,-0.006658495406364111,-0.02508465953151608,0.0024813083027294277,-0.013365586343960376,0.20699052067087856,-0.05383539341516611,0.08639679771781637,0.15315512725571245,0.23955192497352884
1809,0.08664554556558449,0.023143686804400296,0.0018991282320707237,1.559088746439935e-08,0.017699999999999997,0.0,0.002114855853190748,0.0,-0.005139418319802107,-0.019961872354474518,0.0019658059140114626,-0.013603972101203515,-3.7390628030440585,-0.0733517264229786,0.09476377518466503,-3.812414529467037,-3.717650754282372
1810,0.08824166890900348,0.02408307925573571,0.0018146932162675254,1.593850867945624e-08,0.018,0.0,0.0022006969571142674,0.0,-0.005653061181648422,-0.02155394243785716,0.0021057763611812713,-0.013842357858446655,-2.570331574431897,-0.0867682303292286,0.0953965691598587,-2.657099804761126,-2.561703235601267
1811,0.0896036820671783,0.025071047029898562,0.0017193032230393335,1.6286130029651913e-08,0.018299999999999997,0.0,0.0022909768441353308,0.0,-0.0029935411072852065,-0.016233409844934352,0.0017930319000594378,-0.014080743615689796,-0.7908555666484313,-0.09146400669641612,0.10547036278253162,-0.8823195733448473,-0.7768492105623157
1812,0.09100442055509564,0.026008395153653798,0.001609277017800071,1.6633751176961672e-08,0.0186,0.0,0.002376631138663039,0.0,-0.0010880653428782224,-0.011976403208699386,0.0015089067423779035,-0.014319129372932936,-0.13114598381404605,-0.0861910086495411,0.1137240493168311,-0.21733699246358715,-0.10361294314675605
1813,0.09232709355393943,0.02694399705518788,0.0014735954383873907,1.698137253277461e-08,0.018899999999999997,0.0,0.0024621258644791327,0.0,-0.00245612448020401,-0.014090743274705216,0.0015551337128576345,-0.014557515130176071,0.0932744636538817,-0.07051241978235362,0.11255757972113871,0.02276204387152808,0.1353196235926668
1814,0.09374668431115771,0.027650690168365508,0.0013415940280647454,1.732899386699804e-08,0.0192,0.0,0.0025267030461289092,0.0,-0.007534516178201351,-0.025116778081931634,0.0022454560024866054,-0.014795900887419212,0.16878781031020085,-0.04960763462610361,0.09926394973764512,0.11918017568409724,0.21844412542174235
1815,0.09493247559142176,0.028472514158687477,0.0011583062261620114,1.7676615082054924e-08,0.0195,0.0,0.002601800816458853,0.0,-0.0051083191052326065,-0.021670518253311594,0.0021961579140506015,-0.015034286644662352,-3.7125258776367183,-0.030637322126103612,0.10704814838018928,-3.743163199762822,-3.6361150513826326
1816,0.09623486028484265,0.029248657804491405,0.0010189957645319121,1.8024236432250593e-08,0.019799999999999998,0.0,0.0026727243450270478,0.0,-0.005225225005299666,-0.02013721041271786,0.001891416850235077,-0.01535772041831301,-4.809202422747866,-0.01903048618860361,0.11014651723703395,-4.82823290893647,-4.718086391699436
1817,0.09755633022685321,0.030255762010079054,0.0008870225158577573,1.83718576987269e-08,0.0201,0.0,0.0027647529073715356,0.0,-0.005268182415155135,-0.022768521240226283,0.0022987614328389408,-0.015727943125498058,-1.6877646053757385,-0.017283220563603617,0.11009800068397874,-1.705047825939342,-1.5949498252553633
1818,0.09897458540646398,0.031075182908164575,0.0007550303278044735,1.8719478800234507e-08,0.020399999999999998,0.0,0.002839631084612229,0.0,-0.0075145932878776245,-0.0285807524244514,0.0027541988064590434,-0.01609816583268311,-0.4387932312401994,-0.02463109654016612,0.10460513570797093,-0.4634243277803655,-0.3588191920723946
1819,0.10037322417032545,0.03177591494607331,0.0006780347988471779,1.9067100253624478e-08,0.0207,0.0,0.002903663546873506,0.0,-0.006625713171881615,-0.025111624600650514,0.0023908569544523806,-0.01646838853986816,-0.010357044532583544,-0.038031999860478616,0.11061598717127179,-0.04838904439306216,0.06222694277820963
1820,0.10181017859494522,0.03240013614558718,0.0005204335607241668,1.94147216197924e-08,0.020999999999999998,0.0,0.002960704495821478,0.0,-0.009345326599655635,-0.029915867139800618,0.0025868825217760217,-0.01683861124705321,0.13396369783748585,-0.055348650251103616,0.10517854974706621,0.07861504758638224,0.18379359733344847
1821,0.1031498730928387,0.03311109645974682,0.00038481871562911417,1.9762342683738255e-08,0.0213,0.0,0.003025671611670149,0.0,-0.007731023058791978,-0.028750811437005103,0.002730953643815495,-0.01720883395423826,0.06767420452879906,-0.07194767368860361,0.1100117648360076,-0.0042734691598045466,0.10573829567620305
1822,0.10435328901940656,0.033975074162238106,0.000249216078216703,2.0109964122475314e-08,0.021599999999999998,0.0,0.0031046213622687707,0.0,-0.008266601313130631,-0.027295983836735895,0.0023721530421614858,-0.01757905666142331,0.07329346383928682,-0.08336730259485363,0.1125127319629659,-0.010073838755566805,0.1024388932073991
1823,0.10557595750458976,0.034761815894032426,0.00010994009115868506,2.0457585321999734e-08,0.0219,0.0,0.003176513337410704,0.0,-0.006195040686216454,-0.023305583458299615,0.002139932237757275,-0.01794927936860836,-0.2994845639816082,-0.08576979282922861,0.12021427600940975,-0.38525435681083686,-0.2650400808014271
1824,0.10708927878896111,0.03554104067489607,-6.597614862823231e-05,2.0805206672195404e-08,0.022199999999999998,0.0,0.003247718418203944,0.0,-0.004423850107485543,-0.023072582191802395,0.0024698536040529853,-0.018324277939658094,-0.03236641428576235,-0.07414735630579111,0.12466122590374651,-0.10651377059155345,0.018147455312193056
1825,0.10821449626546709,0.036310306651529844,-0.0002895342347453174,2.1152827855307806e-08,0.0225,0.0,0.0033180134695971865,0.0,-0.007831267554602851,-0.028487858064287636,0.0026060496515124794,-0.018731522847344594,0.12344074731353714,-0.04420983189172861,0.11760870448995404,0.07923091542180853,0.19683961991176258
1826,0.10854426135196038,0.037003258302350885,-0.0005020785844007654,2.1500449237447963e-08,0.022799999999999997,0.0,0.003381334964875909,0.0,-0.0057914524563872985,-0.025691107221208775,0.002585956432936939,-0.019138767755031098,0.17878396293049334,-0.010824577985478616,0.1231914265355454,0.16795938494501472,0.2911508114805601
1827,0.10854428093860795,0.03764736186016024,-0.0006889658878871642,2.1848070509101755e-08,0.0231,0.0,0.003440192751485565,0.0,-0.006946371679303799,-0.02921895870392596,0.0028798791970951697,-0.019546012662717598,0.19751096253534148,0.013574738420771379,0.11921142766158493,0.21108570095611284,0.3302971286176978
1828,0.10883538043823944,0.03833669124830901,-0.0008208987905694903,2.2195691692653936e-08,0.023399999999999997,0.0,0.00350318324663112,0.0,-0.011713249297264633,-0.040733079078832106,0.0037422934801006596,-0.019953257570404098,0.20380777670566827,0.02098501674108388,0.1045970858719016,0.22479279344675215,0.32938987931865377
1829,0.10986309831344529,0.03896615950905273,-0.0009638095889984516,2.2543312907710816e-08,0.0237,0.0,0.003560703668804244,0.0,-0.010131218803528191,-0.035762469154344126,0.003262661396021663,-0.020360502478090604,0.20592322788273307,0.01195227748327138,0.11213464540567544,0.21787550536600445,0.3300101507716799
1830,0.11110407311788587,0.039559896038841136,-0.0011030644365797554,2.2890934424989763e-08,0.023999999999999997,0.0,0.0036149589473987256,0.0,-0.011211707813151138,-0.03978361987767757,0.0035382152489023522,-0.020767747385777104,0.20663384300445198,-0.007782463727666117,0.10895102673077692,0.19885137927678587,0.3078024060075628
1831,0.11238344486462785,0.04008535855268482,-0.0012643129673818056,2.323855564004665e-08,0.0243,0.0,0.003662975388444902,0.0,-0.00783006289404742,-0.03222063960069862,0.003053776335886147,-0.021174992293463604,-2.4935655443400258,-0.03433466099329111,0.1209955706246079,-2.527900205333317,-2.406904634708709
1832,0.11298438980370303,0.04056053410931943,-0.0015428824319305414,2.358617677656166e-08,0.024599999999999997,0.0,0.0037063966382974013,0.0,-0.006609318770360947,-0.030118725572572416,0.002967069277030409,-0.02161650764363546,-1.6647073327496236,-0.059451604352666124,0.1249309789960277,-1.7241589371022896,-1.5992279581062618
1833,0.11383719450568443,0.04089733321428031,-0.0018068068779929576,2.3933798214419164e-08,0.0249,0.0,0.0037371731331789556,0.0,-0.007953817346708332,-0.03220945128855607,0.003002940257095073,-0.022112283789982166,-0.4655032582972558,-0.07502098911829111,0.12229230574079747,-0.5405242474155469,-0.4182319416747495
1834,0.11503874661080059,0.04146554759388465,-0.0023860841422303223,2.4281419461420532e-08,0.025199999999999997,0.0,0.003789096213400768,0.0,-0.012474125221236018,-0.042162574711066096,0.0036457979315402296,-0.022608059936328872,-0.02089507815364941,-0.07247809361047862,0.10950836862018436,-0.09337317176412803,0.016135196856056327
1835,0.11616249245917078,0.04195133722911536,-0.0028811200113595665,2.4629040708421903e-08,0.0255,0.0,0.003833487371221472,0.0,-0.009617581043857938,-0.03802034742366521,0.0035648228366964604,-0.023103836082675577,-1.8475899094187809,-0.03912404087610361,0.11738927996368648,-1.8867139502948844,-1.769324670331198
1836,0.1173828939460986,0.04212137209578406,-0.003339603481534667,2.4976662026673088e-08,0.025799999999999997,0.0,0.003849025052666091,0.0,-0.010823657941371348,-0.04004304338402705,0.0035501270323969546,-0.023599612229022283,-1.1857707424580906,0.01989297572545888,0.1148975260676524,-1.1658777667326317,-1.0509802406649793
1837,0.1183319071290453,0.04212783376224013,-0.0036367668144718186,2.5324283298326883e-08,0.026099999999999998,0.0,0.0038496155157691173,0.0,-0.010742680765766854,-0.04248948399683146,0.003967477783356478,-0.024095388375368988,-0.29280834376776715,0.06382422572545889,0.11341253956225525,-0.22898411804230828,-0.11557157848005303
1838,0.11939685616507126,0.042017543923116456,-0.003662472051668356,2.56719044978513e-08,0.026399999999999996,0.0,0.00383953729816319,0.0,-0.012670977638341407,-0.047835662765028895,0.004397333852925758,-0.024591164521715694,0.0376518118286668,0.07564946986608387,0.1072910199344268,0.11330128169475068,0.22059230162917748
1839,0.12051955563449443,0.04200837880101804,-0.0036918116032616725,2.6019525848046976e-08,0.026699999999999998,0.0,0.003838699794947784,0.0,-0.012201836961839827,-0.045601318853369065,0.004111467259568545,-0.0250869406680624,0.15004360645737275,0.061967755998896375,0.11059621942302165,0.21201136245626911,0.3226075818792908
