Rate,Weight
0.10304802023048806,1.270552393964181e-41
0.17171858156956332,8.320169892578692e-05
0.33850882701408924,8.83146717926571e-11
0.43126913293242286,3.1980151026977343e-14
0.19052577868184206,9.689641119481327e-05
0.17702885878464222,5.47893173291309e-19
0.043110406703640664,1.1187729925522692e-20
0.13029239084850885,1.929946460674961e-08
0.0792103596706091,4.723887539399516e-28
0.15611409123596798,1.178043363369629e-18
0.4439579829951826,3.523500937159798e-10
0.04176868364419499,5.874220382708015e-21
0.17832584655216022,6.412086329678919e-08
0.20639929546268193,9.391925846550308e-24
0.14568391443442857,0.0001186878148618676
0.28764110460844355,7.073905314540068e-20
0.24635569342035551,6.335085219513176e-16
0.15926322174709784,4.552850263299093e-96
0.10856294494791177,1.0896127717745174e-24
0.08647845856102354,1.1031521255989676e-27
0.11476547035745104,8.479276092250984e-19
0.09934686498273015,8.633393718310866e-88
-0.048987907870231565,0.0001266669882119943
0.12562754906426393,2.4783427042397097e-46
0.23737803540822375,4.754891612284755e-07
0.2689298069177859,3.464185640786767e-05
0.41443452342093734,3.1862266593859807e-92
0.5592522422689135,0.0
0.18953188791970893,1.838188757097721e-27
0.2738060497182486,1.048147570535048e-10
1.832176181752156,4.030458372638061e-85
-0.371055740835452,2.7364694890061825e-11
0.21336318401418838,1.3392998390651501e-25
-0.06017518566229966,1.042336491606544e-33
0.23998963702116874,1.0878810809927201e-18
0.14412465743441286,1.6534201186358796e-10
0.8074518934675988,2.5634146692242847e-137
0.06963434503122035,5.220145635553599e-12
0.09525944799283126,0.00029947064365687056
0.8066663464631852,1.3260969284039599e-08
-0.42041707675317697,4.3720735093509014e-05
0.12267662677973681,5.189032719223533e-16
0.05750578742388029,2.9256023939039003e-30
0.16726948283182208,2.6460216252343786e-07
0.21455767940831247,6.278515042855285e-10
-0.33682073444345917,1.298018383546983e-07
0.1999377526536604,3.582090904709578e-08
0.5752787648977779,1.8147634854840457e-08
0.334514499979294,2.3147637543735313e-26
0.0623326054874378,2.1541182897230324e-78
0.16998171190369063,8.127726307719503e-09
0.4902090151349323,1.8940466511258338e-67
0.20902782745009893,4.780949364271324e-12
0.23897871900875958,8.624401619925785e-22
0.09972747498427004,6.597656519496764e-27
0.12484585645363075,2.8301779730980935e-27
0.17067100619045733,4.944180166134277e-08
0.06692937115549191,1.4279541517878996e-23
0.0848856877650981,6.291372668689814e-88
0.5575194844699416,0.0
0.10990597266399438,2.293983949162192e-15
0.28189839893453655,5.776082588718469e-28
0.14849497002142814,1.6917895024073943e-05
-1.3559949126276785,0.0
0.22778198281489556,4.425586422646226e-06
0.12045440348430356,7.544215388044038e-33
1.4889531924378718,9.309647666628699e-30
0.09436370911814497,2.6707931449895755e-41
0.13641856555714985,2.807279150475875e-36
0.31093798529911837,5.7464459630579216e-105
0.2853374916189221,6.569327115238621e-09
0.2980150563849235,1.3055710881347684e-14
0.16920352193128002,9.550776547110822e-17
0.03523411895889733,8.445422645638719e-22
0.10675446743713089,2.1405549180700985e-24
0.08969840748617175,2.1912485216266123e-63
-3.0297653478981355,1.9445135944711867e-46
0.1886865207886837,5.8719773318960074e-06
0.15150502093325813,4.2256303984703745e-06
0.04056687371858752,9.702917823261588e-59
1.2375695738516128,1.3439986060915561e-33
0.26686253521500586,1.3816305104131907e-14
0.05304714159409107,7.394180496478108e-19
0.11594655306388395,1.423253648466193e-17
0.4235084059017403,7.819616177265626e-33
0.4721509131646433,1.111032580596296e-50
0.2786825815726992,1.1229101785904066e-63
-0.007316510926519141,1.1296080473025648e-27
0.12451009853919096,1.418848012073108e-34
0.06854269316125106,8.246049334851411e-106
0.9495412437923065,1.3572284654844277e-116
0.16599563153017494,1.4525622466727617e-57
0.02335954965009711,2.0893039582251288e-15
0.5291706614143494,1.1817717049401923e-56
0.26641182420206866,2.1576569190571784e-10
0.3657392607821376,1.698645603990463e-57
0.2235943374848075,4.784568847605135e-07
0.07339424408449173,1.94791845590936e-07
0.07202162774874571,6.912598668458614e-15
0.5552976846856795,9.088320365831125e-71
2.387479539452647,3.8246011072831302e-81
0.0778488112817338,4.295320155872637e-12
0.3790768313025991,6.106857158683854e-24
0.11399016906459217,1.6781340302278527e-46
0.25835406477288314,5.482799945809628e-06
0.4055137678360061,1.0448450721380086e-33
0.3194028941318947,1.9114327539875532e-07
0.16787079386967985,4.1193676907410956e-07
0.5150435284711478,1.8186875793825637e-06
0.18601791667581732,0.000194805737336254
0.3117668188503726,1.4232980115349621e-124
0.25742104586632886,3.1693117765574805e-06
0.5511197929522026,3.344029973258641e-204
0.20418027731026814,4.812921746344852e-10
0.03500548227629411,6.485586698312525e-58
1.831077378218942,1.6366870953808428e-73
0.22142617392837127,9.370200024861885e-08
0.3846004238680496,6.974813651375686e-98
0.1761389331043866,1.6590010168327913e-07
0.06568319163592433,3.12276879511178e-91
0.5987449121752659,1.4100060225149448e-139
-0.0031723835884546565,5.714760533287786e-08
0.25108901374518466,5.063591768001762e-05
0.23318778497210813,1.6095504494628842e-14
0.2998265734674592,4.732261623395402e-14
0.17615830648739897,1.2814247090191257e-06
1.1735806742928856,3.872448523655215e-37
0.10025152419062765,5.175720517315372e-52
0.10068423974621474,1.5016926678469288e-09
0.11482903905021666,4.0387931340073636e-19
0.1716793213977434,5.467556839532611e-12
0.29947551484721596,7.402924637066062e-07
0.16051324345838913,1.9060794016982193e-05
-0.013246740955393885,9.61435646474948e-50
0.11829002176902365,4.862825529791729e-06
0.5153994266655281,2.0481623972102298e-51
0.6975717165711336,8.142157831183885e-26
0.6849161172594171,4.9620692117434545e-11
0.12098140510213498,6.153615456328165e-16
0.23683020106555036,5.936516852239552e-77
0.18222336451592325,4.925165967039562e-16
0.142590259528231,4.1421231750144545e-07
0.00108269103672388,5.901852139130844e-57
0.20095053513976385,1.9017962334825512e-61
0.0262127045946265,1.6995748753585018e-20
0.2058675735861315,0.00015432155378383372
0.10108464896928304,6.361411853776759e-75
0.18088644483605673,1.898632072503361e-115
0.3608529689515513,3.3556040977101755e-120
0.10623820280648642,1.0086204582509424e-08
0.049583404420569036,3.403006206842299e-11
0.1270639282175679,2.8120300495567088e-14
0.12345047160515084,6.441358341689596e-06
0.07091693700252659,4.875383191406709e-06
0.3388806981508111,1.3847209481007582e-55
-0.03966435819519806,2.902859146672559e-10
-0.15220227962601496,2.6806921378440198e-27
0.29920323716095315,7.181777716152214e-181
0.12304069433481268,1.1670532597483268e-38
0.29388415458040185,5.1322940520178145e-11
0.11527462575728127,2.477752243025756e-15
0.06484108215521643,6.1012920087719725e-59
0.10671453118106697,1.3978877591408835e-15
0.2949144091274355,3.192618399744176e-27
0.14621112144333553,9.385283314573432e-09
0.13283462911047592,4.9181852601919e-17
0.3295733920341449,2.116622117422831e-34
0.13476884471877854,1.1585344045110616e-22
0.04130251268483118,3.8646817249018395e-27
0.15762428237666065,1.566193896211517e-08
0.28615455086975056,9.372634078183525e-07
0.24403791820814327,3.317049154466392e-14
-0.007958655157642333,5.322272268929511e-09
0.08020627388388468,2.366714475461496e-06
0.32499411047547244,8.077081063416805e-08
-0.03587955294079726,1.3728292654863115e-44
0.3066245656552879,4.839103851268164e-09
0.06632538744144906,3.0733976796546126e-91
0.2857701289427423,2.257202089959299e-06
0.05645621874179507,5.132855193257696e-16
0.09065573857710113,4.276743932923878e-05
0.1617781771076921,4.0611773397173045e-15
0.8056109780600711,1.2407095048076684e-71
0.03123586047987353,3.459409168990037e-61
0.02302109991769248,0.000209697794781861
0.15459694861353251,2.3949690361211764e-58
0.12206592788619974,2.5545180667358755e-06
0.09239610999003367,3.2246610495613458e-12
0.12775668498564632,2.0751427052325173e-25
0.37038582812417453,1.691738340045008e-12
0.08230636260002785,2.7998692226007772e-05
0.15904745835266898,1.4315846329195185e-26
0.12262205386800647,1.1704669789174631e-07
0.359983431560162,6.611446087361503e-230
0.12985792755151332,5.365127638459996e-08
0.2722723548160371,2.684020893574052e-13
0.16368150434041132,1.738151332168785e-97
0.21321672885486925,3.859650094936294e-08
0.22422973192112944,2.9135016246277084e-05
0.3053083332997605,1.2593262640740338e-06
0.12725926537527577,2.567895591654123e-11
0.6733051731862851,2.601081918580409e-36
0.07832346798436401,8.393447352260025e-14
0.4528982576277416,1.464520764573808e-84
0.08857866989430943,5.563015555442693e-14
0.08681392061409346,7.108572198200362e-49
0.26006374709174485,2.2718769628976936e-10
0.2329948883077648,4.033042261413782e-29
0.1648133720685847,1.1782958532106358e-06
0.052862727520814674,1.866254262542227e-59
0.11828256628007838,2.123616922536292e-43
0.051632611185371685,4.5875571554890417e-26
0.27698577508186073,9.549113299822394e-88
0.2036199001033605,1.5664786460556598e-07
-2.032463905534333,1.9442628177107268e-106
0.2555178041650809,1.9551475415676793e-92
-0.002389693430182559,0.00025189055653796
-0.012726249876463171,0.00024034133676741827
0.017306318481351488,4.0380455985003814e-05
0.3692080757005328,3.2886837566744046e-74
-0.02247926188512036,4.4813542164688184e-05
0.12023630312686981,1.0399255437913528e-07
0.07210806032915014,5.790185025116557e-38
0.19617250726584964,8.472868812163669e-28
0.21651521800253876,6.613196083696492e-09
0.3878146660934272,2.6079951615183824e-08
0.02574388811157472,4.7286936917264565e-09
0.1870495499906832,4.2832954544683495e-05
-0.004891967399151624,3.2725858782476037e-11
0.8902129138952883,4.666254863597899e-25
0.03297914255473437,2.9429733981187244e-88
1.2377131269434563,9.064022329684304e-222
0.15217972434714463,1.0933220498374595e-85
0.04313601163213067,5.984378960990333e-11
0.2105514246833468,1.1971969809686935e-13
0.6304355339717091,6.13186865882623e-96
0.13739218566490385,8.939309674739357e-05
0.24327933545005967,6.994466911236815e-24
0.18056456802949206,2.1545016007511585e-25
0.07481845438187042,0.00017619264404139794
0.08441875401174885,2.1654898163648078e-07
0.06585633671137814,3.317355160729219e-17
0.2287715639583646,1.3334590893746238e-39
0.15984737708552793,1.032021738931363e-05
0.025701346324876303,4.881932441210792e-23
0.2793004280650989,3.4352203445730583e-06
0.04246004987774396,1.2128607730766168e-71
0.04743220408102504,1.2120092108872458e-15
-0.1969462021208754,5.120292392641304e-08
0.09200530861180972,1.4672119045729468e-35
0.26586546642075004,1.550083234502856e-31
0.14537327011355194,2.8416425247804204e-07
0.19945747737103897,6.603288966689003e-50
0.4589808426329853,3.212181976237998e-13
0.33281976558861814,8.22831857270443e-10
0.7391549562334969,1.2896257328801492e-12
0.16679817184637385,2.094162835295226e-05
0.14434114880858923,3.688112374859593e-18
0.10003255735833144,0.00031460991101937684
0.39418349427297106,9.51423428098557e-55
0.1376019365119975,5.82759534181311e-06
0.20388424675958206,9.353656302845437e-38
0.2869464229748806,8.767315229404524e-10
0.4557249347876794,1.334668006405047e-05
0.21469909452689162,5.811689397778736e-53
0.07142632926842322,2.1186298544905375e-06
0.08091386361592538,2.3904517331132334e-32
0.26343596254286616,7.383242456240319e-07
0.1888015694353109,2.266857545125365e-27
0.12106082502514459,7.980939079695872e-09
0.17756942833744815,1.0571185491275727e-15
0.15360442012059233,3.2303228204267866e-08
0.29240312122881496,2.997343740377671e-08
0.11747266669553598,1.1085420034389993e-17
0.02257631009220201,3.4390119168089895e-17
0.35131884429310933,1.0438355716237034e-152
0.05865952349208024,1.1563620556782e-05
0.12920450632259406,7.259854053005342e-06
0.3056738232189321,6.57651080996496e-08
0.22295839869403547,5.461184360574886e-20
0.17259570377109748,6.939668399360366e-19
-0.09555191631950538,2.7750758626290594e-18
0.1724033535171196,2.685241095261236e-06
0.07217273742355189,1.581745126848181e-05
0.26000429021024796,9.006556331345599e-13
0.40274423522231007,1.4935079345709777e-127
0.338194597771353,1.3478108717551606e-16
0.23176988343731234,2.9499251555900336e-18
0.17694058760268885,3.054818915476667e-09
0.3936771188714161,2.567249303782625e-12
0.36245059039711874,3.647970057261134e-27
0.17744181098171247,3.521818715252578e-11
0.026323565264928826,3.791213863492049e-28
0.28053209945649865,2.9875455278240664e-06
0.13021556078104574,3.517353540029938e-22
0.022168481061675283,6.346224646596571e-101
0.5654935177585843,5.339053319558348e-16
0.14729494148741587,5.234081822265149e-07
0.04723402093049123,0.00033159459884830037
0.0123350269323462,1.0410215672382579e-16
0.1690449126804269,1.4092368084202356e-10
0.2507970667334626,2.9613446198179e-06
-0.0671261295447585,1.4479288012615776e-12
0.08569156418855736,7.67888245112287e-91
-0.016068029776277012,4.8539952934074066e-51
0.18915775605627516,8.956730076043489e-95
0.28427817336117417,5.78826237084641e-07
0.1650489743415817,1.747773230713011e-16
0.09831767828144997,1.2105906356952653e-12
0.055566321688918216,5.914948036897857e-14
0.28495623071523785,1.1887666455168486e-09
-0.03677046527588089,4.9886490847875515e-06
0.23336799175967368,1.7645969207072286e-11
0.10115273546643075,4.8746624801287455e-28
1.061979971350012,1.3561727540078744e-146
0.06425371388017867,2.0426411354569078e-10
0.0785719222147725,7.552256364423029e-16
0.29482420170988743,1.3862610365348055e-06
0.13173391929913217,7.849186657359635e-06
0.013328808615423664,3.0584868124697794e-26
-1.8652288701540662,5.51403785632583e-28
0.21272332579278794,2.4596786279035566e-14
0.34214148404192135,4.949094755840543e-41
0.15968269210392533,7.41161208517758e-53
0.3409167363699721,4.3707168929555763e-66
0.4047717158528458,3.9127714052074546e-88
0.12032874356067218,1.441073469299628e-15
0.25239252757190594,3.8570084892617985e-08
0.3878211176565154,1.7259588535278903e-16
0.21101995371328225,2.2517133022527994e-21
0.14317525451251872,0.00010963531446988728
0.013742726023932051,3.200182954298832e-17
0.08037842951383939,3.3073117553844916e-06
0.36762902533045533,1.5328051513813086e-31
0.13669229033693509,1.85026356367733e-15
0.06681954021279388,3.1825474160187342e-24
0.18727285840517016,8.869383326231036e-15
0.06339480262900225,2.1830672587342594e-20
0.3166719618554969,1.174418335343761e-22
0.07072240981263506,1.83899358962137e-10
-0.010307457252711958,1.214030603744552e-21
0.061794557444684955,3.705086965443777e-142
0.1579755356714627,1.09018793218838e-05
0.3808263155729575,1.7955730931879383e-15
0.10371748804336973,4.613364420596405e-13
0.14838934449790642,5.611773972392923e-22
0.07278432626843816,2.2965398403762088e-07
-0.2767686131636117,1.8136474288692983e-40
0.13917264786757838,1.092852953433005e-30
0.19543207553798708,3.256855576401617e-62
0.18543292919068113,4.055830248900038e-08
0.22133824884479525,5.496522159233264e-09
0.3145125120501878,1.1075972692302595e-11
0.3472683783921205,7.240928895669591e-36
0.1499474535408728,2.9665677748163284e-05
0.2981482719574582,1.4219765174507557e-16
0.6636487747793927,5.288206922970489e-146
0.07086412593834109,2.3141942559497195e-95
0.1338142960417559,3.731695308825344e-23
0.0912760397121577,2.60922210487741e-38
0.09197864138472601,1.582682493398617e-13
0.12420757381933459,6.311024808455662e-07
0.09596261992173526,3.002079614299375e-28
0.14703270777572686,2.0559049584415153e-07
0.11587815212166298,0.00012668752717071298
0.14736981680458594,7.586052593718087e-20
0.19175710476047858,1.298684781650345e-243
-0.06499197350228421,1.1111971201461786e-27
0.5660570025964127,7.642427305883831e-19
0.04777079140422183,2.695362892658929e-25
0.09469355750075589,1.9428088975834195e-05
0.18481733361434305,7.66816076231013e-31
0.30040228661531343,7.54165001176885e-23
0.4454688379855536,2.581142403506087e-236
0.04207204125114653,7.744598454324976e-06
-0.157632690151302,3.9802763481846613e-11
0.5389425710682171,3.0656502009229036e-80
0.2050694319161181,1.6342830816058088e-05
0.3372127210454733,1.2092189381564843e-24
0.24165882141847012,3.6736973521033586e-06
0.8082159839564782,0.0
0.12664948584167288,2.885696894080083e-07
0.09876219677207107,1.545939332739793e-69
0.062796888920489,6.346231765914651e-15
0.07189181676975312,1.288275481596201e-75
0.3932020665314323,6.387542247758194e-08
0.04936443050398129,4.047258801656509e-07
0.08972542635342173,3.1721747637691664e-16
0.13207855547668826,0.00018158729943592363
0.1595614328793286,6.604716775286099e-18
0.39216806711982954,4.017908759911265e-31
0.13851233616357214,5.5068140626405145e-37
0.17999820004303674,1.5304837580035823e-17
-1.6496361935184087,0.0
0.39716588513656315,1.5118583720981302e-11
1.4204051392550743,7.636576360916036e-45
0.0901303502913704,2.7046002142829715e-05
1.238432732698239,0.0
0.16058279816151888,1.1038710201055764e-14
0.03420006271608391,6.803334397297851e-06
0.4566859068863518,1.5739467791513567e-12
0.25848699277396897,6.58434284402067e-25
0.23470387393061234,6.281431949936501e-185
0.1068908276216983,2.638170506804173e-06
-0.041234606847649846,8.141661183318156e-33
0.2159522968781247,1.5151691279488667e-06
-0.6376670868434888,0.0
-1.8652481665203136,1.2426762845666786e-185
0.8603486722075968,2.4043678068129586e-10
0.17151785341535736,1.5494502370367362e-28
0.1092748710521632,0.00012760645906721
-0.008188666728866794,2.1912528338268706e-06
-0.9177104001019742,2.6009334026903475e-07
0.459641541606863,1.7750016703179076e-39
0.04142213495222119,7.349020986028719e-07
0.33652383772971917,3.5448926217257878e-06
0.18670828323172436,2.3051328002345844e-13
0.0345385722939719,1.686909742964789e-51
0.01888612459421725,2.4620737425756998e-37
0.4129569773951739,1.1629191426190066e-75
0.26040492449395763,3.973923235067138e-10
-0.5635562813278069,1.8981566862030862e-17
0.2203010145968572,8.708782036224705e-05
40.165999160851825,0.0
-22.79109399144081,0.0
0.04553723373530094,1.3028896399953313e-17
0.05457517369047285,2.6459745901344696e-20
1.8846191493865094,1.883449975793543e-19
0.08576000281943698,7.940493228580578e-05
0.042012285844876755,8.036062100741284e-14
0.24222791349911582,2.555300371679919e-06
-0.9353132682829881,1.6184715782218417e-07
0.04530678601865126,5.597205151673744e-06
0.4454169612525354,2.1926987980475296e-09
0.11231005277114109,8.146556626231148e-05
-0.17084754741723582,1.439176954228046e-05
0.24413487923670432,7.321988302913996e-21
0.14933589641068895,5.980246479019651e-91
0.16930462000486574,2.3908662968812223e-15
0.2861929733918058,9.139973099535126e-33
0.2650414060944999,1.3675812386915494e-180
0.17054129082616,1.1481129790673251e-08
-0.16063153473879446,1.9037181754238244e-05
0.13418128212622188,3.575206834765251e-07
0.09643852643437603,2.794235448196648e-05
0.09224953996604389,8.648556489194683e-08
0.12980387772567967,3.4784171579308335e-51
-0.0020677943880206707,2.9263311929223274e-30
0.42387935506183216,3.290507874221299e-07
-0.0720361547203542,1.2058973890816708e-16
0.16348214085046925,0.00011574195654526102
0.031771511031151625,0.0001558275004274454
0.2470969716788116,8.167962343594907e-11
0.05895001427882587,1.5051259333689413e-13
0.13169953174032822,8.980034152670033e-71
0.27717305574972984,5.1734347049890975e-08
0.015877236459614877,7.428117233876391e-29
0.1040569099869016,1.4378848571466646e-05
0.0365487925015287,5.7602291750695416e-05
0.2049035764700285,4.60869568803529e-10
-0.32307958347431887,3.8250375884283144e-57
0.07084427446717194,4.221121953215207e-28
0.1463702533300549,1.776217766070883e-17
0.0942427777467824,0.00023918891442359776
0.049257068071531615,6.811226151217017e-29
0.2732774147895866,3.644514226980172e-08
0.5871596368432057,1.5718059451371406e-206
0.07142728306779646,9.59497068224288e-74
0.057422931395968366,8.437547803985953e-110
0.14612090227316424,7.080531075197261e-08
0.1413881946227373,2.1367749895469536e-05
0.14284796855518314,3.04942750195139e-16
0.15852131781469708,3.093358605925434e-05
0.21407435699296595,6.610329488811956e-21
0.28292076327113913,3.8810604943044696e-07
0.6968907215216736,0.0
0.3497669425893941,2.5767311443180447e-109
0.24911278078670157,1.0583348336308051e-13
0.34050297322812473,1.2431270884169362e-05
-0.013142997256842905,1.1925263728038395e-21
0.07945900216033164,3.334940366350059e-27
0.01733021968395601,3.1428926419315607e-19
0.36915466248807305,1.0411378262616004e-61
8.428582994814569,0.0
0.21729672522544316,9.740312980335848e-09
1.076441090490805,2.728612362488398e-32
-0.12502879477969928,3.378862622879037e-28
0.11502676891340319,5.881170990651205e-12
0.08280299955409615,5.595926507404675e-57
0.4154432309986497,6.526765121191818e-05
0.0037554703147867846,1.2572931111633644e-62
0.18379161489827725,1.0211692792394766e-77
0.20075719505359596,1.368889243572818e-34
0.14782121981628013,6.228528408310036e-05
-0.23195973264110636,6.193504903897298e-65
0.041093452098177045,3.890437574618415e-93
0.16193113970876905,8.462077491201787e-11
0.2471498814841644,9.776033443915215e-07
0.2842619519854952,1.677854559358786e-19
0.17960903568245176,6.734365796292919e-22
0.10486860760326183,1.2893503153174489e-06
0.0935938737400735,1.417378064809101e-16
0.12137649460478774,4.374555817030644e-06
0.21417310904638603,5.1747511067047403e-08
0.5820569606186452,2.0489339474048704e-27
0.26191045198154067,1.4612099041942301e-08
0.24261376279960237,0.00011814866270037439
0.5915406846224428,4.318616215753756e-85
0.3189474879260864,7.193466699696599e-10
0.08699577284644926,1.0810707784326435e-32
0.08501950392595993,7.247826355068107e-15
0.11556271356746642,1.0548223459410877e-18
0.5195673335828809,3.8632167595465894e-171
0.05116728849822792,7.905450198632263e-42
0.17452162844665475,8.363738441305983e-08
-0.16536827263460618,3.732829028661064e-22
0.04316806214485331,0.00011208799809736043
0.20742028824178205,4.902006657873377e-08
0.14854148446780452,2.9461152714621157e-15
0.23210826736200865,6.055251382022163e-77
0.3126401632389636,2.5706626452579273e-18
0.09366962851699094,2.7954535102502727e-06
0.5007641995574899,6.21533004041959e-176
0.0724127164325832,1.4645130268678287e-05
7.493391148786218,0.0
0.28461391768028277,6.379677622441574e-52
0.31203138018278165,1.414627162606274e-12
0.11443113693698805,0.00010467341997038362
0.07573272300665251,2.493710464517422e-07
0.22713291603623456,4.119692608064847e-05
0.050702575805782746,4.019521153799744e-07
0.0750809591904637,1.982782154637998e-06
0.08046984201225972,2.058858036446432e-13
-0.01673741997314854,6.268063227389554e-13
0.16806468043359757,4.612065513804203e-06
-0.06375357058587383,3.1248776064014345e-05
0.22274367297799055,3.0068583621302885e-07
0.16467746872155492,1.6768729484656152e-05
0.3065625558812983,9.49150646976311e-09
0.38131113339414413,6.487596622635265e-61
0.3346451698514625,4.240473931396451e-13
0.09980380858213588,2.61295213785809e-159
0.19565065069315724,2.5512506049106377e-12
0.18152099912793707,2.8591328680579685e-06
0.14211531400731098,1.4790631965606534e-20
-0.0006500338534425803,1.4770749494828321e-08
0.024155011788342125,8.042644600656521e-24
0.03258050062329074,2.1851468053938084e-06
0.10136395381642863,1.6756434839867015e-06
0.4159413638468571,1.2872316472104534e-10
0.102028918442016,4.406531066697226e-40
-1.8825499119096318,2.4136832172336456e-72
0.06808304846882915,8.335566161124625e-06
0.1622988161516944,6.632258263300107e-05
0.2598334979210148,1.6921158798443022e-12
0.5700743196601374,5.260025122018156e-100
0.13196275363940355,4.574518850233427e-20
0.13171625909815443,3.9943134360921514e-55
0.103669815383754,9.932667183577168e-11
0.7539035657737124,1.8958489443966996e-06
0.3128855964174373,2.8862765470466403e-16
0.15720873075548625,0.0
0.13937388988698102,1.620871997108735e-07
0.023196899893153253,0.00010055028063679052
0.08620658126426387,1.1256220078383223e-61
0.2185872608808251,5.837819187991855e-05
0.09619425997913686,1.4310906840030622e-12
0.0743561402299516,1.6746696949930718e-06
0.12980801785759635,6.502937078258299e-19
0.3283272223203636,3.6550448770046517e-11
0.19479749000720012,9.200640609421656e-08
0.3237250941804385,5.0077407129016755e-39
0.024983774578970896,1.310424962196719e-59
0.45437079848243384,2.421805125665058e-05
0.13482737944120254,4.509705020833771e-07
0.09754153359036684,2.8102903440015305e-53
-0.0459901001129464,3.88611276172141e-12
0.2677421917549882,1.9826603944209934e-06
0.23459414331022002,9.825278403033974e-08
0.33491887937379583,1.0562530824317454e-05
0.12096548305862323,2.331686660026052e-21
0.30942983951780195,1.2225835149559822e-07
0.5169972765793065,7.286556469373601e-77
0.17431239339532248,2.3824340841835557e-06
8.009578431683765,0.0
0.05653945712472802,3.3031084501727526e-10
0.32316344209761316,7.473685733755442e-12
0.22963195570742292,6.902395072308501e-07
0.17011342751592998,1.0665099823423266e-11
0.10868052127758177,1.722469411220921e-10
0.02950104164891182,4.709268101842459e-19
