SO2,BC,OC
-0.007365025628335626,0.09951746122750532,-0.02938329772699471
-0.00430847019276236,0.10832886928711508,-0.006308139029940438
0.0001361998817485954,-0.07166501276523587,0.012982733281587559
-0.0008906084275941812,-0.028907190766000672,0.00023401966908554112
-0.006310450545069992,0.19229130176029752,-0.058712432595625
0.00036198148903710925,-0.014823477593281259,0.0035103459754887824
0.000320902428792579,-0.017697267361943124,-0.0010340560383055144
-0.004396725769119493,0.07733630421029566,-0.006709040442531001
-0.002108599286497384,-0.023256808124766652,0.0014347365091274822
-0.00021392985493533462,-0.05978766685017871,0.006673278169425076
-0.0007809773655517525,-0.056107035747490736,0.022753901019790582
-0.001405361546268042,-0.013846974544053786,0.020082261760544038
-0.0011528327211984364,0.03307145556896707,-0.007373668215875973
-0.00444378806018781,0.006214533288348147,0.004724655239551937
-0.001971729233089702,0.1571254354882515,-0.04137838165702614
-0.001907914708638068,0.03358316893611528,-0.012738934316567363
-0.005373838208641214,0.15885276204886312,-0.02853517310945082
-0.0007210064839988162,0.05282813156199784,-0.013345498951824877
-0.007944829030884561,0.1813853710535704,-0.058767594988354814
-0.0035503525923853423,0.04126786502572727,-0.0006380509505672068
-0.00289446713228984,0.15896314933951233,-0.032579779926110546
-0.005020582240937087,-0.0054686680694222885,-0.005982462766927669
-0.0017094801570983794,0.0359723332283258,-0.012379686002556452
-0.0010759806216196369,-0.008500950554387028,0.014175773080878591
0.0015084828850215888,-0.09020083229023504,0.016653541824017407
-0.002133991144883039,-0.011835221026240737,0.010442857116817042
-0.00057696517355922,-0.09783717334040942,0.027121246155310797
-0.00414100570393751,-0.0211859034687705,0.010614154793507231
-0.002500018838335242,-0.0653720026902585,0.027146635664936386
-0.0021166976892770346,0.10763768710217061,-0.02810063175762979
-0.0019755665986695503,0.008233737031066085,0.002111282163770396
-0.0030522675947072613,0.09719295067772923,-0.03303837352397783
-0.008099528080807585,0.131061394242491,-0.037419996510683166
-0.0005033281323607189,-0.02801919618811183,0.012832829478092998
-0.004185156141825421,-0.02493963158570868,-0.010621305253457778
-0.0045876093267228045,-0.005322365176483148,-0.004810930204324102
-0.0023282012667800514,-0.014663782138791522,0.0001041176371805834
-0.0028704427634085963,-0.015842554163908534,0.014250604667481834
-0.0036401781782622747,0.10284143626315304,-0.0020649495534055405
-0.0018833041273864045,-0.06857494160890741,0.0199685949565287
-0.0013717270660320519,-0.007918396653936302,0.017854387443889553
-0.0030180433741517766,0.057601114196463174,-0.008544988591740285
-0.0026324772622760297,0.1980439207229736,-0.05182423225546487
-0.005309980464430003,0.0563341158753306,-0.022521864282987948
-0.002662140034581076,0.11471295644006559,-0.011898268026637583
-0.005582061234244581,0.06732599355611994,-0.009804906526287238
-0.001019345692243955,-0.016304926204043946,0.01812151020784078
-0.0009218246180829762,-0.04638305999349063,0.022727089686594194
-0.0022943302806182207,0.0056058749395050305,0.0014022392713087034
-0.00315316343609511,-0.002805650507214194,0.01690436004316442
-0.0020312043688265158,0.029657017184287243,-0.006592895640767442
-0.004135636970744941,0.08341516759492291,3.040843712647669e-05
-0.00024029278163599228,-0.00041779790263391653,0.012124347716991708
-0.0029364629648597363,0.07346652585493596,-0.018257339667701163
-0.0016660181504615438,0.043671282655298696,-0.009587980761212271
-0.0014048821118164468,-0.025936499750473005,0.001201387505160344
-0.0021483092508765974,0.03249428136012449,-0.007623748067902791
-0.008436525091459314,0.24704942130638788,-0.06614316650067095
-0.00069436581604498,-0.053359720111923414,0.01296590202766741
-0.004403348322806179,0.11392704202531674,-0.02390979474300519
-0.003409564426134655,0.09356140538457886,-0.01772360481779951
-0.007519391077378219,0.19796845684460238,-0.03771917173437023
-0.0037486075446441286,0.04839044741558403,-0.009801329746196253
-0.003488173647368938,0.09649851512524611,-0.015352643031230892
-0.0016810280321176414,0.12654700782456058,-0.010047362426034032
-0.0019069850703282475,-0.040878185129687813,0.018281504388357135
-0.0027715213377939936,0.06344629572496364,-0.0010818191713845334
-0.002655958393287929,0.01586399712901904,0.007744761128896658
