year,CanESM5,E3SM,GFDL-CM4,GFDL-ESM4,GISS-E2-1-G,HadGEM3-GC31-LL,IPSL-CM6A-LR,MIROC6,MRI-ESM2-0,NorESM2-LM,UKESM1-0-LL
1765,-0.009948949578390695,-0.008659313095298965,-0.002680682527297952,-0.004138888671983185,-0.011855625855206053,-0.004224913026030307,-0.0007304125472468448,-0.0068071600656350595,-0.0024519962729832034,-0.004094209565562362,-0.0020533772169070152
1766,0.0020490861422347295,0.0017047342838726331,0.00047767361799349456,0.0010133213088059714,0.0031681477486156517,0.0005597707011189557,2.5480850844470868e-05,0.0015637759160749692,0.00036582706046875413,0.0007754775718814833,-0.0006266596695132451
1767,0.0005180831106516293,0.00039289524140453946,8.155351026187252e-05,0.00035062939476739746,0.0012001335764914856,-2.9536720168601982e-05,-6.296353346115988e-05,0.0004884134368398074,1.680454822665378e-05,0.00016215630908991696,-0.0007454714983857816
1768,-0.02657120902980073,-0.023298036762063573,-0.007224840234472653,-0.011211499068120918,-0.03159247627425092,-0.011319370775445939,-0.0019500679178360587,-0.018282960031204817,-0.0065982566635724715,-0.011049923731260888,-0.005348600078709735
1769,-0.013027686626014237,-0.011388666884088891,-0.0035512956155411626,-0.005349659853932438,-0.015170371511722347,-0.00568784553488328,-0.0010184275157516676,-0.008840877800819366,-0.0032830244195074174,-0.005402107554025315,-0.0031997837456755607
1770,-0.013473842145175136,-0.011786889217330468,-0.0036798473620913777,-0.005520515780716592,-0.015629535653486792,-0.0059092719332827365,-0.001063963808146235,-0.009130963132240877,-0.0034077828337409355,-0.005593923501112,-0.003397387201677503
1771,0.004120606955367617,0.0035136492521818385,0.0010501954821452789,0.0018172980285924428,0.005447900551372065,0.0015204034805591238,0.0002115667734666725,0.0029280075063328886,0.0009097486710420086,0.0016360585480638956,9.771658600069011e-05
1772,0.012448760253268243,0.010643225276525309,0.0032273941208767615,0.0052873252530851456,0.015777187052507163,0.004887578816740776,0.0007622617292979087,0.008657779182866004,0.00287131887451008,0.004976732770206327,0.0013651184850004341
1773,0.008898071475479413,0.007616303014124387,0.0023079607860142584,0.0037985638233379235,0.01130325428277501,0.0034811924125148636,0.0005386699846143192,0.0062036365343096506,0.0020491061839072178,0.003562257603611771,0.0009148042745903695
1774,-0.01830957615576051,-0.01597830363407833,-0.004938364745398743,-0.007713650878895646,-0.021966264788049222,-0.007711445409422472,-0.001312874666389234,-0.01260422431429882,-0.0044956784364642705,-0.0075592903299439435,-0.0034698990813021094
1775,-0.007651289763713348,-0.006668179333082225,-0.0020748951524875575,-0.0031387741691326423,-0.00896169979822739,-0.0033167183888687113,-0.000589786487716534,-0.005193707247284393,-0.001914375640803663,-0.003157908586663767,-0.0018212333158033889
1776,0.0018524471259337705,0.0015577707864350976,0.00044875007927190624,0.0008758533690116158,0.0026917963098160858,0.0005795028183826489,5.278637985136128e-05,0.0013738958685058228,0.0003632427478068301,0.0007157753306605702,-0.0003151478492227494
1777,-0.011702298789905044,-0.010210383212328741,-0.0031736750656974344,-0.004833544560528889,-0.013767833653661882,-0.005047164464965566,-0.0008900645877644702,-0.007970578092965766,-0.0029202258050759072,-0.004836300148340904,-0.002670174649566613
1778,-0.021080778068354927,-0.018442691593847246,-0.005718549236883488,-0.008844254840356162,-0.025046219501838843,-0.008987464177577828,-0.001554007608418017,-0.014469472940930456,-0.005229123495139619,-0.008739601688273847,-0.004335442725827136
1779,-0.009462649079349864,-0.008245079767922867,-0.002560073815725601,-0.003908370515878536,-0.011166372180132611,-0.004066165461545118,-0.0007143024002387571,-0.006447355170381974,-0.0023530203674282657,-0.003902527134033093,-0.0021197351783430185
1780,-0.02465781436340385,-0.021565541901652455,-0.006659897396906395,-0.010477508144370963,-0.029688427518489394,-0.01033797086082245,-0.0017432570634697588,-0.01704258523763623,-0.006045169347300483,-0.010209099888143558,-0.0044184262883348036
1781,-0.017449001427452537,-0.01525309386561792,-0.004736588315217366,-0.007267717542479513,-0.020617665833760054,-0.007488570058876945,-0.001308646725933102,-0.011932571718333493,-0.004345456640507089,-0.00722834966301035,-0.003795624468187736
1782,-0.012690974812604089,-0.011065931278888483,-0.003431391767655681,-0.005275732632545604,-0.01505067243804109,-0.005421439868901895,-0.0009436049040483733,-0.008675588577465074,-0.0031447109103903415,-0.005237511438956691,-0.002709362847616935
1783,-0.008585269634466097,-0.0074965668696323345,-0.0023409772036271093,-0.003496905572297364,-0.00993870577280323,-0.003772633935565123,-0.0006822833678529587,-0.005802342249608142,-0.002171358378571221,-0.0035555536095337875,-0.002214184059903715
1784,0.005731606593609412,0.004864585324891785,0.0014398474373918668,0.0025714221203625848,0.007783342093747869,0.0020285342349685015,0.0002597329864204457,0.004117280784999525,0.0012266843359086052,0.002256356812702115,-0.0001537322578496897
1785,-0.013730417718144497,-0.011983723787869063,-0.003720640107568382,-0.005698289613966151,-0.016221049573846555,-0.0058930258494858875,-0.0010316309655753735,-0.009375256671625934,-0.0034156274098271003,-0.00567548905367804,-0.0030176413833111967
1786,-0.004086585034730833,-0.003620484376729169,-0.0011722802471746605,-0.0015127928647351851,-0.004121379962645916,-0.0020579757460345433,-0.00043184697152353485,-0.002614727564411501,-0.0011484186359933257,-0.0017403281282305089,-0.0019638021920657667
1787,-0.01405338598653992,-0.01230071046997222,-0.003843129563641509,-0.005751747284539123,-0.01626348339936845,-0.006180517950315469,-0.0011164232630907732,-0.009516781503940502,-0.0035626003495726408,-0.0058399516500160925,-0.0035974639305671116
1788,-0.03939463414299803,-0.034741099006843426,-0.010789899393370727,-0.016798638489638425,-0.046733044447638594,-0.016834582613378862,-0.0028949949897098537,-0.02721718926643711,-0.009845077590191268,-0.016518608743131505,-0.007812707460385447
1789,-0.025420164918331475,-0.022299386126735835,-0.006930195341382145,-0.010660902539753735,-0.030009933796192656,-0.010924504974816084,-0.0019056833962004284,-0.01743170787555015,-0.006352877183438507,-0.010583274614211234,-0.005462809303155826
1790,-0.02775949314803179,-0.02437000181855177,-0.0075706756397609445,-0.011682016449207674,-0.03282908501420041,-0.011905037754156612,-0.0020686698270173613,-0.019067109907784804,-0.006931429541555102,-0.011568250161400041,-0.005842085447041373
1791,-0.01043559773539851,-0.009164201578052367,-0.002894077707512724,-0.004147859685066153,-0.011624199119693313,-0.00478537650917913,-0.0009099887530925766,-0.006950460767181227,-0.0027296225932777543,-0.004366554367430921,-0.0033655349294498607
1792,-0.003939933426552189,-0.0035330294673917018,-0.0011738814483035556,-0.0013535468678970153,-0.0035321309842072934,-0.0021741501785770417,-0.0004935484900913598,-0.0024177506982230035,-0.001191445809906412,-0.0017156851884913282,-0.0025448925913492265
1793,-0.004653511649650166,-0.004140714304733201,-0.0013526871806557386,-0.0016819387932325916,-0.004518490392270563,-0.002419133062830911,-0.0005224377742860439,-0.0029372568526178228,-0.0013415449510179728,-0.0019975344450621144,-0.002494015762652922
1794,-0.03189803892062773,-0.028072559261627217,-0.008737720128113927,-0.013426508025700681,-0.03752641502980604,-0.01377070811694879,-0.002409763675230058,-0.021897585883599913,-0.008015727977540958,-0.013343944634223302,-0.00694842517877927
1795,-0.021393873097894395,-0.018777217433407878,-0.0058643018580662246,-0.008834581100731508,-0.024835538856286768,-0.009379848275538075,-0.0016826590766309425,-0.014547123958664518,-0.005422899835417085,-0.008923129666939957,-0.005286380281640107
1796,-0.01022076718077193,-0.00898179256433436,-0.002841459751386055,-0.00404424990549318,-0.01131241499171562,-0.004718283632533404,-0.0009041102052065458,-0.006789775568047801,-0.0026872208474374507,-0.004282414889200337,-0.0034053004942121157
1797,-0.02410806762666276,-0.02119650796248948,-0.006630132686149447,-0.009949752044413382,-0.027862379775766805,-0.010627117621219949,-0.001917417757954976,-0.01638018541220125,-0.006141646642001966,-0.010082879798875614,-0.006116043849645231
1798,-0.03187164318653794,-0.028099955651534392,-0.008783104071266978,-0.013288549166574619,-0.03699324256619156,-0.013986151399570344,-0.0025008558521103074,-0.021757932221110082,-0.008110743678246317,-0.013378535698310864,-0.007724327799319905
1799,-0.02757990670872111,-0.024278926171524953,-0.0075917605621270215,-0.011434837644285684,-0.03193747149201073,-0.012132701703633404,-0.0021802520432567685,-0.018779147506676197,-0.0070225872609309195,-0.011553644506521049,-0.006855862536505046
1800,-0.03536893541515154,-0.031218529713356966,-0.009752034728387277,-0.014823528400776102,-0.04116593705774414,-0.015472887252571545,-0.0027514573442703073,-0.024205402534499376,-0.0089890067726702,-0.01486769514040652,-0.008334557030554378
1801,-0.029281336857527165,-0.025813400945157827,-0.008085499257394137,-0.012115091118640432,-0.03373071881441059,-0.012962307172970693,-0.0023463717741516264,-0.019908076928089616,-0.007496112509311238,-0.012295147734649785,-0.007528957833724481
1802,-0.029677757444783667,-0.026210551659761744,-0.008241317803723718,-0.012176353137163795,-0.03375924166602361,-0.01333064428163911,-0.0024568218448926173,-0.020077596904167994,-0.007684959780704437,-0.012503478250225186,-0.008287193793425435
1803,-0.019759796247987238,-0.017425106919422187,-0.005509084839982914,-0.00791456633016318,-0.021989719668763813,-0.009082081917065686,-0.0017262200543344697,-0.013201763870530167,-0.0051930302491761254,-0.008317808143408864,-0.006339226518600666
1804,-0.015223513158681867,-0.013481716514935474,-0.004320038280793019,-0.005867253799714464,-0.016094496151294962,-0.0073639437542869016,-0.0014815915924625972,-0.009953536658889664,-0.004158657271683221,-0.00646481745180736,-0.006181385336394785
1805,-0.03075782588979456,-0.027168404512558725,-0.008537004551193612,-0.0126535291132455,-0.035073853031244925,-0.01377860545718912,-0.0025299347325322043,-0.020837511191806546,-0.007950660239758718,-0.012959293628419584,-0.008441754255004527
1806,-0.02624380008085117,-0.023191895407361676,-0.0073248920346623905,-0.010613722922284644,-0.029370119558594573,-0.011999676257308647,-0.0022619892582883983,-0.01761567482503605,-0.006883116653845049,-0.011076942852526292,-0.008106814470323673
1807,-0.03304072479076882,-0.029244517065631498,-0.00921339529092461,-0.013544359378602953,-0.03737251179337128,-0.014942105140706312,-0.00277312872812544,-0.022329902064581658,-0.008610079346050795,-0.013968480139375183,-0.009508836272798867
1808,-0.056937915845975615,-0.05075249857813548,-0.015902330471212336,-0.024270894151205563,-0.06597115564203754,-0.02507855112271916,-0.004457876826923168,-0.03921564241845983,-0.014645483394943579,-0.02427851928888434,-0.01328140407985326
1809,-0.045200275290786754,-0.04011708668470862,-0.012579384403519814,-0.0189862956523072,-0.052096688471776564,-0.02002106523836006,-0.0036031986788384925,-0.030925138294970442,-0.011634385466698764,-0.019162039337464,-0.011243299983689684
1810,-0.0487465250600989,-0.04332837626834429,-0.013588762484779537,-0.02054811878217431,-0.05620194862080012,-0.02158908345082504,-0.0038790012924234778,-0.033400800430902336,-0.012559871913499093,-0.020708523348017593,-0.012014602488554064
1811,-0.03627757067751282,-0.03215166981407849,-0.01013016533059767,-0.014921892409386475,-0.04106041702751781,-0.016399637433201296,-0.0030385492272544407,-0.024553779217938637,-0.009460354455441179,-0.015365076213111777,-0.010350890791623414
1812,-0.026356637192586796,-0.0233505772257378,-0.007416559497824521,-0.010517161590959584,-0.028919576537370942,-0.012308789045376155,-0.002377103705991278,-0.01755403220064125,-0.007028250064763299,-0.011177265358985368,-0.009023791316662484
1813,-0.031284783742664274,-0.027714783194218634,-0.008762857999161613,-0.012691193833416756,-0.03493666593641784,-0.014347602023282079,-0.00270935631573436,-0.02102087410303978,-0.008237539378303061,-0.013252736274934424,-0.009720911512419037
1814,-0.05653239112006346,-0.05044100335356129,-0.015847138474709,-0.023941540398815048,-0.06494485297957794,-0.02516062860337394,-0.004534850275892141,-0.038792134045837826,-0.014657422658825279,-0.024153039586925842,-0.01410042600818813
1815,-0.04854035501130963,-0.04321132717553547,-0.013602778938021691,-0.02028213213992129,-0.055291399257545976,-0.02180910938369944,-0.003991471265554755,-0.033091427087951,-0.01264654598046236,-0.020681814270363016,-0.013042623736615848
1816,-0.04477060858790925,-0.03984288607810246,-0.012576115389959275,-0.01851243403129091,-0.05049432022941429,-0.020339574681460554,-0.0037793866900200056,-0.03035510342219446,-0.011751703932112788,-0.01907850517745572,-0.012899670140784004
1817,-0.05062718807691641,-0.04515959922909216,-0.014255040858399664,-0.021069247387396184,-0.05718786921158439,-0.022974169692518642,-0.004253643289588903,-0.03442277752344983,-0.013301733197677013,-0.021644146133925478,-0.014324967628449162
1818,-0.06368706419482942,-0.05707411817270244,-0.017996656280485374,-0.02696187233933834,-0.0724570402901169,-0.028695186090990546,-0.005238913786492707,-0.04364277368082766,-0.016708828467811666,-0.0273981484008856,-0.016825675626627366
1819,-0.05600344979921164,-0.0500362945727201,-0.015776652538173393,-0.02350872183410018,-0.06359097468155779,-0.02527382168568297,-0.004637750752703198,-0.03823645136471111,-0.014675801622348529,-0.02399074707809922,-0.01518808402368961
1820,-0.06682956709985284,-0.05993699683781423,-0.018879561328924637,-0.028460311196542677,-0.07634997766406207,-0.02996814707072802,-0.005431061806195249,-0.04592971736281084,-0.017485648278231004,-0.028774739993580538,-0.017038767051323934
1821,-0.06403414562966783,-0.05739707342841102,-0.01810150133048652,-0.027108993607564663,-0.07282021857790923,-0.02886749384404374,-0.0052733475378398224,-0.04387837833917295,-0.016808968770001962,-0.027556441740778023,-0.016959254210939793
1822,-0.060768228350027556,-0.05440630293163336,-0.01716286926554529,-0.025616599110348835,-0.06898489979572095,-0.027444258009765486,-0.005031264925240591,-0.04155946512982628,-0.01595751423673355,-0.026110092256404017,-0.016380118626313694
1823,-0.051447809225369776,-0.04596516630223063,-0.014552053134676297,-0.02128316293874099,-0.05756512225147643,-0.02360375430256198,-0.004427586893434511,-0.034856013779863866,-0.013637187396604307,-0.022058197416770058,-0.015417605863250423
1824,-0.05070587056232838,-0.045328096136662874,-0.014378635295821295,-0.020861131018395367,-0.05634764102066123,-0.023440646273055747,-0.004438191429399602,-0.034248623275608424,-0.013517560814376817,-0.0217666689257733,-0.015826649795423635
1825,-0.0628837561135904,-0.056424441710104134,-0.01785612649534978,-0.02637638318052168,-0.07069977576879784,-0.02872998045806676,-0.005339223024675835,-0.04286882062299435,-0.016674196179056244,-0.02712094442174636,-0.0180109000834065
1826,-0.05651082009623583,-0.05061864396383915,-0.016047017871012946,-0.023436397555159208,-0.06304461025838438,-0.026029206345553335,-0.004896900157151069,-0.03831204670508847,-0.01504976248599792,-0.02432306762541748,-0.017121457384256134
1827,-0.06412464224430958,-0.05762215419321716,-0.01827635769038313,-0.026792472629358997,-0.07159129959818511,-0.0295391286694378,-0.005542681761505717,-0.04360905310080592,-0.01712008494891148,-0.027726328308472388,-0.019153970787283175
1828,-0.08963051396804653,-0.08129248640176648,-0.025745076774796084,-0.03868272243229792,-0.10131274223510678,-0.040798770724282785,-0.007468822054574357,-0.06184624878688712,-0.023899727308784136,-0.03924940999084907,-0.023736905447955477
1829,-0.07871167556983082,-0.07109523182901051,-0.0225217995955439,-0.033531557966850166,-0.08861747245028345,-0.03596324741365836,-0.006643714627560422,-0.05400426846445027,-0.020977073047068272,-0.03427060363963397,-0.021819233832139233
1830,-0.0861487578072018,-0.07825168195255072,-0.024946673267646706,-0.03646683772786619,-0.09525601851827584,-0.0402386364759036,-0.007618100533616752,-0.0588253134979564,-0.023416386410404805,-0.037858366519861755,-0.026529635263138257
1831,-0.06969523626198945,-0.06294253395516114,-0.020094528732170287,-0.028853458422299076,-0.07627777543115559,-0.03285630088980645,-0.006324782020924462,-0.047109987546432995,-0.01898287069523699,-0.03038999400154912,-0.023174595403615834
1832,-0.0649503789770439,-0.05859989855304304,-0.01874492608236893,-0.026616043227428787,-0.07048972496918775,-0.030878167022632137,-0.006010956574764654,-0.04367914713653609,-0.01778152520808688,-0.028294156423336797,-0.022664031126228147
1833,-0.06947222114814695,-0.06276841985675997,-0.020062835562495832,-0.02867112030719449,-0.07572143063935698,-0.03289834470843881,-0.006366317995504417,-0.04687723884955732,-0.018987932227346474,-0.030319027836519498,-0.023614900097170502
1834,-0.09124517036047797,-0.08304370738859221,-0.02647373938086228,-0.038852659352684046,-0.10106558434392196,-0.042561320015649315,-0.008029868817363742,-0.06246494575872741,-0.024815610297678772,-0.040208865803743166,-0.027626459231735973
1835,-0.08199852049092836,-0.07442404450465742,-0.023771884205815302,-0.034388366159621056,-0.08997646926199981,-0.038613990910672503,-0.007393101230718634,-0.0557318696380795,-0.022402647361423396,-0.03600997018627807,-0.026531353801056982
1836,-0.0857114513983471,-0.07802584048134227,-0.025010676266897958,-0.035793894772264294,-0.09307345432559619,-0.04085884068894845,-0.007926227758593953,-0.05808441846395948,-0.023673071853487257,-0.03782739453823644,-0.029252783527499212
1837,-0.09097489741732256,-0.0829708677812437,-0.0265848611499747,-0.038261835764460836,-0.09911089371436235,-0.0432459959712589,-0.008347415535939276,-0.061849482560038284,-0.0251132893059237,-0.04025189471817581,-0.03035016973842217
1838,-0.10220116888532321,-0.09362364822916844,-0.030005731717049157,-0.04351943655939903,-0.11168821342318112,-0.048491089862401075,-0.009303878618929411,-0.06984990641590305,-0.028272293730674768,-0.04550603228342216,-0.03310710291786133
1839,-0.09725513058483602,-0.08896534033911634,-0.02854389914070269,-0.041068982495155885,-0.10572175782110149,-0.04638903447249274,-0.008971498300920547,-0.06620776439378073,-0.026974170748090866,-0.04322614566481989,-0.03262929229155999
1840,-0.0999558620453832,-0.09158075153292446,-0.029419931569784896,-0.04221436322062402,-0.10831612578676719,-0.04786605411932808,-0.009292065118002391,-0.0680234372339253,-0.027834770695263012,-0.04453819889693969,-0.034025998123379114
1841,-0.10771850869551994,-0.09902259712234227,-0.0318365898617113,-0.04581588303155979,-0.11674532869500565,-0.05163676838774091,-0.010010959365685896,-0.07351215014564354,-0.030096723090740487,-0.048233139942446115,-0.03636081018666459
1842,-0.10208591431007871,-0.09372429705615165,-0.030194033960009838,-0.04292509194424179,-0.10967836498092065,-0.04937196591782877,-0.009688638143760874,-0.06928080122941883,-0.028672564884934082,-0.04564733948523521,-0.036291999251937976
1843,-0.0892502322592166,-0.08166786044806862,-0.02640610107339602,-0.036635607937527265,-0.09421704511593476,-0.04388290607067817,-0.00880573469496797,-0.05987068368082149,-0.025294521754816637,-0.03975107409201928,-0.034858453656915825
1844,-0.09069726246266258,-0.08316419387755769,-0.026982567622110668,-0.036971152428947426,-0.09465041015833335,-0.04513814537999854,-0.009173579581898215,-0.06059345948086002,-0.025967591196715895,-0.04054393625137999,-0.037204541422448036
1845,-0.10684701156092324,-0.09857707325184029,-0.031981841448669286,-0.04440064247537917,-0.11230694173106456,-0.05295380200394767,-0.010666813589078637,-0.07198880142176442,-0.030650436512360525,-0.048181972836213935,-0.042066952854204746
1846,-0.10046024068925369,-0.09251835464219396,-0.030059961176309085,-0.04127953990721759,-0.10476929495988405,-0.05013178618716753,-0.010191785622249806,-0.06732455491827564,-0.028917285663149828,-0.04520020648712081,-0.0410985171552984
1847,-0.11515326824775311,-0.10665592378995781,-0.034661377246942515,-0.04812322791987759,-0.12076751715421187,-0.05729806785288026,-0.011566169674083785,-0.07773712133948814,-0.03322942937806265,-0.05223612958899741,-0.04555591258456533
1848,-0.13424747637740644,-0.12517530802058618,-0.04062722352002936,-0.05757726689769228,-0.142523497461982,-0.06615344865970187,-0.013135650159953577,-0.09168085094201421,-0.03867976816724155,-0.061467208062634546,-0.049396445827365985
1849,-0.12731118830400023,-0.11850042906858929,-0.038539036950220464,-0.05388199816090717,-0.13387567563610708,-0.06331516459163311,-0.012730229669997881,-0.0863975334851786,-0.03686971770324758,-0.058169955196256465,-0.049348000606364184
1850,-0.13363870547618173,-0.12474743446287909,-0.04061484741894857,-0.05683594784789494,-0.14039489203752764,-0.06661089496548474,-0.0134026324896863,-0.09085221277378693,-0.03885300000388745,-0.06132715631306018,-0.051812881540930306
1851,-0.11687616066975283,-0.10854084515096163,-0.035436163063240766,-0.04837992280071979,-0.12073936915835423,-0.059096113617071844,-0.012133701022603496,-0.07846836651417602,-0.034185214278705155,-0.05327157390866877,-0.04932744247400732
1852,-0.10931541817584821,-0.1013787818536275,-0.03320891607447857,-0.04445447938272243,-0.1111887468017413,-0.05604506437945002,-0.01169777975231813,-0.072754426040643,-0.032253777389331176,-0.04976168954832312,-0.049242173496157796
1853,-0.11661460400194502,-0.10845160523212406,-0.03552897997849066,-0.04783187662056051,-0.1189990984533355,-0.05969549958163842,-0.012418600237040141,-0.07790347442591736,-0.034447813169278536,-0.05329868101226269,-0.05172201249104879
1854,-0.14445681555504597,-0.13590095004792685,-0.04462543872122413,-0.060922326420644775,-0.14817062309129148,-0.07401764176622345,-0.01530953343664223,-0.0976090218318037,-0.043102146354780775,-0.067160029337027,-0.06195432830449632
1855,-0.13365430136439796,-0.1253502515941343,-0.041251604946886435,-0.05531379134916508,-0.13533415669021073,-0.06921783271466563,-0.014517638935797344,-0.08952076960562601,-0.040082446860322925,-0.06188920142173423,-0.06066024642055399
1856,-0.13359638114611935,-0.12544643144927636,-0.041397608135930714,-0.05488685481880909,-0.13393931151339628,-0.06986585839722176,-0.014802291354830405,-0.08912856630351748,-0.040384261811633446,-0.06200504296602049,-0.06293165198485476
1857,-0.14651515767166778,-0.1381764969631113,-0.04554768085601415,-0.06133600588257778,-0.14844463080872325,-0.07605823489185352,-0.015944611991409414,-0.09857749560971368,-0.044214160811106046,-0.06841403562774902,-0.06600334445834873
1858,-0.15353445663184662,-0.14518009179567196,-0.047858782584450026,-0.06482240353969786,-0.15606577357904483,-0.07956381956087463,-0.016621262057313825,-0.10367645246707467,-0.046375744893543874,-0.07196823249715714,-0.06806550567972594
1859,-0.1542654803092363,-0.1460858211753263,-0.04828912330177427,-0.06473014234608938,-0.1553882992296609,-0.08069762060174503,-0.017024080343844256,-0.10381411565857059,-0.04696778673384774,-0.07250606570420252,-0.07087737323155663
1860,-0.15947723842663344,-0.15155418072582377,-0.050277651117419254,-0.06671793890012938,-0.1590448967878998,-0.08435988833228401,-0.017984371858159806,-0.10707644609154557,-0.049087366734919854,-0.07539655216051999,-0.07594156788970127
1861,-0.15945748427204853,-0.1516996789035759,-0.05045073173081653,-0.06627177440782243,-0.1576271102439765,-0.0850788754725963,-0.0182987795152719,-0.10668730946450422,-0.0494300016507992,-0.07554449246748214,-0.07838724871469413
1862,-0.1583537892776547,-0.15061530405903462,-0.050110655519594774,-0.06565032194906689,-0.15621057592121163,-0.08463595418096317,-0.018239512742971323,-0.10582388826421393,-0.049139327541373595,-0.07500288732867591,-0.07843727308509438
1863,-0.15059056120211248,-0.14313724938902905,-0.04786110345508307,-0.06099292520815942,-0.14518283164071275,-0.08205803356530411,-0.018051900145663387,-0.09948934357162764,-0.047356980461652994,-0.0713297656653352,-0.08053844452329015
1864,-0.15485862948146004,-0.14764392430027212,-0.0495309348416237,-0.06248934450582122,-0.14781808398031454,-0.08524120136203656,-0.01892172541961605,-0.10205608321485828,-0.049180562970411845,-0.07372769731494548,-0.08529095440429255
1865,-0.17570445120015307,-0.16875686285212932,-0.05657423680251092,-0.07294914407141533,-0.17028910522511115,-0.09592763795368076,-0.021049363770920343,-0.11725308316447913,-0.05582084951140598,-0.08454815654959935,-0.09199517073396862
1866,-0.1692394954811059,-0.16239992630589,-0.05462319836526708,-0.06905706823211281,-0.1613893077779246,-0.0936136474321921,-0.020829150839595408,-0.11199988631661625,-0.054233987450237504,-0.08138239206459189,-0.09329713347118787
1867,-0.18516353632228905,-0.1788594287589445,-0.06026535695681155,-0.07674158383636932,-0.17715138959296095,-0.1025713887459197,-0.022794770122353966,-0.12330841984436686,-0.05973658505671271,-0.08994307841389387,-0.1008379985836251
1868,-0.20372186879272963,-0.19809008643227738,-0.06672085935157696,-0.08656086047535613,-0.19734253363663445,-0.11210369143977085,-0.024668403722995676,-0.13712698406689272,-0.06578047743847129,-0.09992421651338959,-0.10624092600006413
1869,-0.19427179614014978,-0.1886501626207911,-0.06384570697111516,-0.0804787159646772,-0.18388205113864747,-0.10894610539641277,-0.024466633278856183,-0.1292008233049264,-0.06352283779222924,-0.09519068616609974,-0.109154842829892
1870,-0.20762248884680518,-0.2026073839869637,-0.06858016430203666,-0.08747811543371603,-0.19805532308422055,-0.11603743625928278,-0.025916902230644794,-0.13907426244641924,-0.06800996516493281,-0.10248173859066384,-0.11372094675808045
