year,pc05,pc16,mean,pc50,pc84,pc95
1750,0.0,0.0,0.0,0.0,0.0,0.0
1751,-0.009886918280656404,-0.003137718253741268,0.00286340756952325,0.001751560939601608,0.009109941504784698,0.019078327701209114
1752,-0.016872077648626305,-0.005367845342256566,0.004708749763441259,0.0029035082970774177,0.015341084513534173,0.03182060092748626
1753,-0.01008313792710873,-0.003185868169268953,0.002907296921601439,0.0017881937597176093,0.009251042177216227,0.01942129637185804
1754,-0.010698720804299375,-0.005146596402263414,-0.001510657406668811,-0.000940020737952931,0.0019196367823685035,0.005833763574847392
1755,-0.005217857864126507,-0.0017873790432984846,0.0012041404352155641,0.0007285527791766242,0.004379665427198938,0.009167063905238257
1756,-0.008699005639133495,-0.0028195375127375933,0.0026166541732880015,0.001624438580439057,0.00820669507986691,0.017344024767705538
1757,-0.013464305143669787,-0.006148720090560147,-0.0023020334458951435,-0.00157161394069268,0.0017335074749404422,0.005916500370285363
1758,-0.0025887734504423743,-0.0011808063426689273,-0.0004166987281193063,-0.00024023297537865577,0.0004508008124851095,0.0012381996336794743
1759,-0.0077730407909849,-0.003656304236772039,-0.0012752051428694753,-0.0008163068042624232,0.001063700580818508,0.0035200553720500525
1760,-0.028798614489375242,-0.01391754170504424,-0.004312566501384483,-0.0026806605961767855,0.004781969251519951,0.015148349272703142
1761,-0.01447167153939164,-0.0067557166674945095,-0.0024053943983640795,-0.0015507898725658676,0.0019461747587873302,0.006430077386866478
1762,-0.006861725045874461,-0.0033073267707248413,-0.0010262549431763396,-0.0006484270141210234,0.0011550558154282626,0.0035648363255113375
1763,-0.005640153054329789,-0.0027679042224855606,-0.0009488401405280778,-0.0006253334974551263,0.0007889300324695464,0.002676033357810513
1764,-0.022413096053279135,-0.007244147777590994,0.005805091924531947,0.0035504853375460804,0.0195003417175944,0.04091426074291585
1765,-0.01637565054474819,-0.007896792369425193,-0.0025825053013949525,-0.0016322810491213818,0.0025412405017850074,0.008119289618412306
1766,-0.007371434951013235,-0.002637758160910884,0.0013456984988920579,0.0007688115424721048,0.0055349595699104494,0.01186442590379898
1767,-0.005478204381421648,-0.0020139701133844697,0.0008614435376965566,0.0004934200133568427,0.003908159215338177,0.008324163071135695
1768,-0.03980710566109124,-0.01879181137358756,-0.006378987702816313,-0.00404574694053934,0.005855633070630118,0.01846701425318799
1769,-0.018627514611000127,-0.008975983615665064,-0.0031133964629049943,-0.0020304160497394176,0.0026357478111056726,0.008576705293518772
1770,-0.019059836603129588,-0.009166977366201447,-0.0032066518294146017,-0.0021049672041717838,0.0026547866776982076,0.00866910173731416
1771,-0.0075363681752962505,-0.0025671941915972733,0.0017267254958118967,0.001049474077384704,0.0062954349038921095,0.013241960735505673
1772,-0.016377311650098775,-0.005513639027888765,0.0041877214679639655,0.0025341196376830006,0.014310320958801786,0.03005387601559199
1773,-0.012511978542056594,-0.004193992639963077,0.0031242994825548148,0.0018936250821410955,0.010790268209450922,0.022693508689255754
1774,-0.027857959034627004,-0.013159134671798795,-0.004395234376982428,-0.0027696358782607596,0.004245496059363206,0.013208319198092568
1775,-0.005721894047221208,-0.002505383692334094,-0.0006579232080739723,-0.00028822967841571654,0.0014222634586356685,0.0033419957066671176
1776,-0.007084515283347762,-0.0024965434025341865,0.0013579194554099664,0.0008312440167648122,0.0054422449387748605,0.011476205317919248
1777,-0.008503759418155761,-0.0037197075242471813,-0.0012842393547985273,-0.000773759291908433,0.001601699285544054,0.004266879124295632
1778,-0.020709714745913817,-0.009438404677337664,-0.0036614422069800936,-0.002628744894512782,0.002877393589365291,0.00937330196349525
